"code","name","postal_code","population","code_department","code_city_community","code_canton"
"69136",Montagny,"69700",2892,"69","246900757","6909"
"69141",Mornant,"69440",5725,"69","246900740","6908"
"69142",La Mulatière,"69350",6320,"69","200046977",
"69143",Neuville-sur-Saône,"69250",7435,"69","200046977",
"69149",Oullins,"69600",26512,"69","200046977",
"69152",Pierre-Bénite,"69310",10493,"69","200046977",
"69154",Pollionnay,"69290",2512,"69","246900724","6912"
"69156",Pommiers,"69480",2605,"69","200040574","6901"
"69157",Vindry-sur-Turdine,"69490",5095,"69","200040566","6910"
"69159",Porte des Pierres Dorées,"69400,69640",3686,"69","200040574","6904"
"69163",Quincieux,"69650",3453,"69","200046977",
"69176",Soucieu-en-Jarrest,"69510",4473,"69","246900740","6908"
"69179",Beauvallon,"69700",3973,"69","246900740",
"69191",Saint-Cyr-au-Mont-d'Or,"69450",5545,"69","200046977",
"69194",Saint-Didier-au-Mont-d'Or,"69370",6650,"69","200046977",
"69199",Saint-Fons,"69190",18566,"69","200046977",
"69202",Sainte-Foy-lès-Lyon,"69110",21995,"69","200046977",
"69204",Saint-Genis-Laval,"69230",21545,"69","200046977",
"69205",Saint-Genis-les-Ollières,"69290",4879,"69","200046977",
"69206",Saint-Georges-de-Reneins,"69830",4363,"69","200067817","6907"
"69207",Saint-Germain-au-Mont-d'Or,"69650",3135,"69","200046977",
"69227",Saint-Martin-en-Haut,"69850",3886,"69","200066587","6912"
"69228",Chabanière,"69440",4174,"69","246900740","6908"
"69231",Saint-Pierre-la-Palud,"69210",2636,"69","246900625","6902"
"69238",Saint-Symphorien-sur-Coise,"69590",3654,"69","200066587","6912"
"69241",Taluyers,"69440",2530,"69","246900740","6909"
"69243",Tarare,"69170",10532,"69","200040566","6910"
"69244",Tassin-la-Demi-Lune,"69160",22356,"69","200046977",
"69248",Thizy-les-Bourgs,"69240",6036,"69","200040566","6911"
"69249",Thurins,"69510",3032,"69","246900724","6912"
"69250",La Tour-de-Salvagny,"69890",4061,"69","200046977",
"69255",Vaugneray,"69670",5571,"69","246900724","6912"
"69256",Vaulx-en-Velin,"69120",48497,"69","200046977",
"69259",Vénissieux,"69200",65405,"69","200046977",
"69260",Vernaison,"69390",4872,"69","200046977",
"69264",Villefranche-sur-Saône,"69400",37266,"69","200040590","6913"
"69266",Villeurbanne,"69100",149019,"69","200046977",
"69268",Vourles,"69390",3375,"69","246900757","6905"
"69270",Chaponnay,"69970",4212,"69","246900765","6909"
"69271",Chassieu,"69680",10234,"69","200046977",
"69272",Communay,"69360",4175,"69","246900765","6909"
"69273",Corbas,"69960",11209,"69","200046977",
"69275",Décines-Charpieu,"69150",27851,"69","200046977",
"69276",Feyzin,"69320",9879,"69","200046977",
"69277",Genas,"69740",12624,"69","246900575","6906"
"69278",Genay,"69730",5446,"69","200046977",
"69279",Jonage,"69330",5838,"69","200046977",
"69282",Meyzieu,"69330",32996,"69","200046977",
"69283",Mions,"69780",13244,"69","200046977",
"69284",Montanay,"69250",3087,"69","200046977",
"69285",Pusignan,"69330",4063,"69","246900575","6906"
"69286",Rillieux-la-Pape,"69140",29885,"69","200046977",
"69287",Saint-Bonnet-de-Mure,"69720",6827,"69","246900575","6906"
"69288",Saint-Laurent-de-Mure,"69720",5380,"69","246900575","6906"
"69289",Saint-Pierre-de-Chandieu,"69780",4521,"69","246900575","6906"
"69290",Saint-Priest,"69800",45844,"69","200046977",
"69291",Saint-Symphorien-d'Ozon,"69360,69320,69960",5706,"69","246900765","6909"
"69292",Sathonay-Camp,"69580",5926,"69","200046977",
"69294",Sérézin-du-Rhône,"69360",2626,"69","246900765","6909"
"69296",Solaize,"69360",2916,"69","200046977",
"69297",Ternay,"69360",5437,"69","246900765","6909"
"69298",Toussieu,"69780",2959,"69","246900575","6906"
"69299",Colombier-Saugnieu,"69124",2602,"69","246900575","6906"
"75056",Paris,"75001,75002,75003,75004,75005,75006,75007,75008,75009,75010,75011,75012,75013,75014,75015,75016,75017,75018,75019,75020",2190327,"75","200054781",
"76005",Amfreville-la-Mi-Voie,"76920",3222,"76","200023414","7606"
"76026",Arques-la-Bataille,"76880",2573,"76","247600786","7608"
"76034",Val-de-Scie,"76720,76850",2557,"76","200068534",
"76057",Barentin,"76360",12061,"76","247600646","7601"
"76095",Bihorel,"76420",8301,"76","200023414","7602"
"76101",Blangy-sur-Bresle,"76340",2965,"76","200069722","7610"
"76103",Bonsecours,"76240",6473,"76","200023414","7606"
"76108",Bois-Guillaume,"76230,76420",13562,"76","200023414","7602"
"76114",Bolbec,"76210",11449,"76","200010700","7603"
"76116",Boos,"76520",3754,"76","200023414","7621"
"76146",Buchy,"76750",2731,"76","200070449","7621"
"76157",Canteleu,"76380",14561,"76","200023414","7604"
"76159",Cany-Barville,"76450",3060,"76","200069839","7633"
"76164",Rives-en-Seine,"76490",4143,"76","200010700","7625"
"76165",Caudebec-lès-Elbeuf,"76320",10558,"76","200023414","7605"
"76178",Cléon,"76410",5046,"76","200023414","7605"
"76192",Criel-sur-Mer,"76910",2704,"76","247600588","7610"
"76196",Criquetot-l'Esneval,"76280",2568,"76","200084952","7626"
"76212",Darnétal,"76160",9634,"76","200023414","7606"
"76216",Déville-lès-Rouen,"76250",10345,"76","200023414","7622"
"76217",Dieppe,"76200,76370",29606,"76","247600786","7607,7608,7695"
"76219",Doudeville,"76560",2501,"76","200069847","7635"
"76222",Duclair,"76480",4198,"76","200023414","7601"
"76231",Elbeuf,"76500,27370,76410",16503,"76","200023414","7609"
"76238",Épouville,"76133",2718,"76","200084952","7626"
"76255",Eu,"76260",6995,"76","247600588","7610"
"76258",Terres-de-Caux,"76640",4109,"76","200010700","7633"
"76259",Fécamp,"76400",18900,"76","200069821","7611"
"76270",Fontaine-la-Mallet,"76290",2638,"76","200084952","7626"
"76276",Forges-les-Eaux,"76440",3804,"76","200069730","7612"
"76296",Gainneville,"76700",2592,"76","200084952","7616"
"76302",Goderville,"76110",2840,"76","247600505","7632"
"76305",Gonfreville-l'Orcher,"76700",9146,"76","200084952","7616"
"76312",Gournay-en-Bray,"76220",6183,"76","200069730","7612"
"76319",Grand-Couronne,"76530",9676,"76","200023414","7609"
"76322",Le Grand-Quevilly,"76120",25897,"76","200023414","7613"
"76329",Gruchet-le-Valasse,"76210",3153,"76","200010700","7603"
"76341",Harfleur,"76700",8409,"76","200084952","7615"
"76351",Le Havre,"76610,76600,76620",170352,"76","200084952","7614,7615,7616,7617,7618,7619,7696"
"76366",Le Houlme,"76770",4067,"76","200023414","7624"
"76367",Houppeville,"76770",2744,"76","200023414","7624"
"76377",Isneauville,"76230",2887,"76","200023414","7602"
"76384",Lillebonne,"76170",8927,"76","200010700","7603"
"76401",Arelaune-en-Seine,"76940",2606,"76","200010700","7625"
"76402",Malaunay,"76770",6093,"76","200023414","7624"
"76410",Maromme,"76150",10942,"76","200023414","7604"
"76429",Le Mesnil-Esnard,"76240",7978,"76","200023414","7621"
"76447",Montivilliers,"76290",15942,"76","200084952","7615"
"76451",Mont-Saint-Aignan,"76130",18944,"76","200023414","7622"
"76452",Montville,"76710",4857,"76","200070449","7602"
"76462",Neufchâtel-en-Bray,"76270",4722,"76","200070068","7623"
"76474",Notre-Dame-de-Bondeville,"76960,76130",7078,"76","200023414","7624"
"76475",Franqueville-Saint-Pierre,"76520",6156,"76","200023414","7621"
"76476",Port-Jérôme-sur-Seine,"76330,76170",9903,"76","200010700","7625"
"76481",Octeville-sur-Mer,"76930",5850,"76","200084952","7626"
"76482",Offranville,"76550",3036,"76","247600786","7607"
"76484",Oissel,"76350",11647,"76","200023414","7631"
"76495",Pavilly,"76570",6282,"76","247600646","7624"
"76497",Petit-Couronne,"76650",8684,"76","200023414","7613"
"76498",Le Petit-Quevilly,"76140",22134,"76","200023414","7627"
"76517",Quincampoix,"76230",2947,"76","200070449","7602"
"76540",Rouen,"76000,76100,76600",110117,"76","200023414","7628,7629,7630,7697"
"76552",Sainte-Adresse,"76310",7410,"76","200084952","7619"
"76561",Saint-Aubin-lès-Elbeuf,"76410",8178,"76","200023414","7605"
"76575",Saint-Étienne-du-Rouvray,"76800",28696,"76","200023414","7631,7698"
"76591",Saint-Jacques-sur-Darnétal,"76160",2710,"76","200023414","7606"
"76599",Saint-Léger-du-Bourg-Denis,"76160",3402,"76","200023414","7606"
"76618",Petit-Caux,"76370,76630,76910",9512,"76","247600729","7608"
"76624",Saint-Nicolas-d'Aliermont,"76510",3694,"76","247600729","7608"
"76640",Saint-Pierre-lès-Elbeuf,"76320",8226,"76","200023414","7605"
"76647",Saint-Romain-de-Colbosc,"76430",4093,"76","200084952","7632"
"76655",Saint-Valery-en-Caux,"76460",4105,"76","200069839","7633"
"76681",Sotteville-lès-Rouen,"76300",28991,"76","200023414","7634,7699"
"76705",Tourville-la-Rivière,"76410",2508,"76","200023414","7605"
"76709",Le Trait,"76580",5030,"76","200023414","7601"
"76711",Le Tréport,"76470",4895,"76","247600588","7610"
"76758",Yvetot,"76190",11888,"76","247600620","7635"
"77005",Annet-sur-Marne,"77410",3259,"77","200033090","7703"
"77014",Avon,"77210",14001,"77","200072346","7707"
"77018",Bailly-Romainvilliers,"77700",7564,"77","247700339","7721"
"77037",Bois-le-Roi,"77590",5786,"77","200072346","7714"
"77040",Boissise-le-Roi,"77310",3782,"77","247700057","7719"
"77042",Boissy-le-Châtel,"77169",3137,"77","200090504","7705"
"77048",Bourron-Marlotte,"77780",2766,"77","200072346","7707"
"77053",Brie-Comte-Robert,"77170",17200,"77","247700644","7704"
"77055",Brou-sur-Chantereine,"77177",4396,"77","200057958","7723"
"77058",Bussy-Saint-Georges,"77600",26971,"77","247700594","7722"
"77067",Cesson,"77240",10238,"77","200059228","7720"
"77079",Champagne-sur-Seine,"77430",6174,"77","247700032","7713"
"77083",Champs-sur-Marne,"77420",24780,"77","200057958","7701"
"77085",Chanteloup-en-Brie,"77600",3811,"77","247700594","7709"
"77096",Chartrettes,"77590",2565,"77","200072346","7714"
"77099",Château-Landon,"77570",2956,"77","200023919","7715"
"77100",Le Châtelet-en-Brie,"77820",4456,"77","200070779","7714"
"77107",Chaumes-en-Brie,"77390",3180,"77","200070779","7708"
"77108",Chelles,"77500",54196,"77","200057958","7702"
"77111",Chessy,"77700",5297,"77","247700339","7721"
"77114",Chevry-Cossigny,"77173",3969,"77","247700644","7716"
"77118",Claye-Souilly,"77410",12394,"77","200055655","7703"
"77121",Collégien,"77090",3412,"77","247700594","7722"
"77122",Combs-la-Ville,"77380",22212,"77","200059228","7704"
"77131",Coulommiers,"77120",14947,"77","200090504","7705"
"77132",Coupvray,"77700",2837,"77","247700339","7721"
"77139",Courtry,"77181",6580,"77","200057958","7723"
"77142",Crécy-la-Chapelle,"77580",4392,"77","200090504","7721"
"77143",Crégy-lès-Meaux,"77124",4726,"77","200072130","7703"
"77152",Dammarie-les-Lys,"77190",21891,"77","247700057","7719"
"77153",Dammartin-en-Goële,"77230",9644,"77","200055655","7712"
"77155",Dampmart,"77400",3372,"77","247700594","7709"
"77159",Donnemarie-Dontilly,"77520",2875,"77","200040251","7718"
"77169",Émerainville,"77184",7786,"77","200057958","7717"
"77171",Esbly,"77450",6206,"77","247700339","7721"
"77175",Évry-Grégy-sur-Yerre,"77166",2788,"77","200070779","7708"
"77176",Faremoutiers,"77515",2751,"77","200090504","7708"
"77181",Ferrières-en-Brie,"77164",3222,"77","247700594","7716"
"77182",La Ferté-Gaucher,"77320",4818,"77","200072544","7705"
"77183",La Ferté-sous-Jouarre,"77260",9651,"77","200090504","7706"
"77186",Fontainebleau,"77300",14907,"77","200072346","7707"
"77192",Fontenay-Trésigny,"77610",5470,"77","200072874","7708"
"77210",La Grande-Paroisse,"77130",2763,"77","247700107","7713"
"77215",Gretz-Armainvilliers,"77220",8743,"77","200023125","7716"
"77222",Guignes,"77390",3936,"77","200070779","7714"
"77226",Héricy,"77850",2603,"77","200072346","7707"
"77238",Jouarre,"77640",4275,"77","200090504","7706"
"77243",Lagny-sur-Marne,"77400",21264,"77","247700594","7709"
"77249",Lésigny,"77150",7270,"77","200023125","7716"
"77251",Lieusaint,"77127",13363,"77","200059228","7704"
"77257",Lizy-sur-Ourcq,"77440",3597,"77","247700065","7706"
"77258",Lognes,"77185",13999,"77","200057958","7701"
"77268",Magny-le-Hongre,"77700",8419,"77","247700339","7721"
"77276",Mareuil-lès-Meaux,"77100",2959,"77","200072130","7703"
"77284",Meaux,"77100",54331,"77","200072130","7710"
"77285",Le Mée-sur-Seine,"77350",20749,"77","247700057","7720"
"77288",Melun,"77000",40228,"77","247700057","7711"
"77294",Mitry-Mory,"77290",19911,"77","200055655","7712"
"77296",Moissy-Cramayel,"77550",17695,"77","200059228","7704"
"77305",Montereau-Fault-Yonne,"77130",19361,"77","247700107","7713"
"77307",Montévrain,"77144",10950,"77","247700594","7709"
"77312",Montigny-sur-Loing,"77690",2721,"77","247700032","7715"
"77315",Montry,"77450",3602,"77","247700339","7721"
"77316",Moret-Loing-et-Orvanne,"77250",12459,"77","247700032","7713"
"77317",Mormant,"77720",4797,"77","247700701","7714"
"77320",Mouroux,"77120",5413,"77","200090504","7705"
"77322",Moussy-le-Neuf,"77230",3052,"77","200055655","7712"
"77326",Nandy,"77176",5976,"77","200059228","7719"
"77327",Nangis,"77370",8652,"77","247700701","7714"
"77330",Nanteuil-lès-Meaux,"77100",6016,"77","200072130","7706"
"77333",Nemours,"77140",13172,"77","200023240","7715"
"77335",Chauconin-Neufmontiers,"77124",3157,"77","200072130","7703"
"77337",Noisiel,"77186",15495,"77","200057958","7701"
"77349",Othis,"77280",6702,"77","200055655","7712"
"77350",Ozoir-la-Ferrière,"77330",20196,"77","200023125","7716"
"77371",Pommeuse,"77515",2914,"77","200090504","7708"
"77372",Pomponne,"77400",3959,"77","247700594","7709"
"77373",Pontault-Combault,"77340",38326,"77","200057958","7717"
"77378",Pringy,"77310",2944,"77","247700057","7719"
"77379",Provins,"77160",11859,"77","200037133","7718"
"77382",Quincy-Voisins,"77860",5430,"77","200072130","7721"
"77389",La Rochette,"77000",3365,"77","247700057","7711"
"77390",Roissy-en-Brie,"77680",23104,"77","200057958","7717"
"77393",Rozay-en-Brie,"77540",2846,"77","200072874","7708"
"77407",Saint-Fargeau-Ponthierry,"77310",14386,"77","247700057","7719"
"77409",Saint-Germain-Laval,"77130",2790,"77","247700107","7713"
"77413",Saint-Germain-sur-Morin,"77860",3612,"77","247700339","7721"
"77419",Saint-Mammès,"77670",3309,"77","247700032","7713"
"77420",Saint-Mard,"77230",3838,"77","200055655","7712"
"77430",Saint-Pathus,"77178",6042,"77","200033090","7712"
"77431",Saint-Pierre-lès-Nemours,"77140",5466,"77","200023240","7715"
"77437",Saint-Soupplets,"77165",3252,"77","200072130","7703"
"77438",Saint-Thibault-des-Vignes,"77400",6457,"77","247700594","7709"
"77445",Savigny-le-Temple,"77176",30097,"77","200059228","7720"
"77449",Serris,"77700",8843,"77","247700339","7721"
"77450",Servon,"77170",3233,"77","247700644","7716"
"77458",Souppes-sur-Loing,"77460",5397,"77","200023919","7715"
"77463",Thomery,"77810",3493,"77","247700032","7713"
"77464",Thorigny-sur-Marne,"77400",9610,"77","247700594","7709"
"77468",Torcy,"77200",23215,"77","200057958","7722"
"77470",Tournan-en-Brie,"77220",8777,"77","200023125","7716"
"77475",Trilport,"77470",5005,"77","200072130","7706"
"77479",Vaires-sur-Marne,"77360",13580,"77","200057958","7723"
"77482",Varennes-sur-Seine,"77130",3429,"77","247700107","7713"
"77487",Vaux-le-Pénil,"77000",11049,"77","247700057","7711"
"77493",Verneuil-l'Étang,"77390",3226,"77","247700701","7714"
"77494",Vernou-la-Celle-sur-Seine,"77670",2684,"77","247700032","7713"
"77495",Vert-Saint-Denis,"77240",7490,"77","200059228","7720"
"77513",Villenoy,"77124",4697,"77","200072130","7703"
"77514",Villeparisis,"77270",26327,"77","200055655","7723"
"77533",Vulaines-sur-Seine,"77870",2711,"77","200072346","7707"
"92002",Antony,"92160",62210,"92","200054781","9201"
"92004",Asnières-sur-Seine,"92600",85973,"92","200054781","9202,9295"
"92007",Bagneux,"92220",39763,"92","200054781","9203"
"92009",Bois-Colombes,"92270",28323,"92","200054781","9211"
"92012",Boulogne-Billancourt,"92100,75016",119645,"92","200054781","9204,9205,9296"
"92014",Bourg-la-Reine,"92340",20531,"92","200054781","9203"
"92019",Châtenay-Malabry,"92290",33016,"92","200054781","9206"
"92020",Châtillon,"92320",36779,"92","200054781","9207"
"92022",Chaville,"92370",20322,"92","200054781","9217"
"92023",Clamart,"92140,92190",52528,"92","200054781","9208"
"92024",Clichy,"92110",60387,"92","200054781","9209"
"92025",Colombes,"92700",85368,"92","200054781","9210,9211,9297"
"92026",Courbevoie,"92400",81720,"92","200054781","9212,9213,9298"
"92032",Fontenay-aux-Roses,"92260",24117,"92","200054781","9207"
"92033",Garches,"92380",17663,"92","200054781","9223"
"92035",La Garenne-Colombes,"92250",29248,"92","200054781","9211"
"92036",Gennevilliers,"92230",46653,"92","200054781","9214"
"92040",Issy-les-Moulineaux,"92130,75015",68395,"92","200054781","9215"
"92044",Levallois-Perret,"92300",63462,"92","200054781","9216"
"92046",Malakoff,"92240",29973,"92","200054781","9218"
"92048",Meudon,"92360,92190",45328,"92","200054781","9217"
"92049",Montrouge,"92120",49128,"92","200054781","9218"
"92050",Nanterre,"92000",94258,"92","200054781","9219,9220,9299"
"92051",Neuilly-sur-Seine,"92200",60580,"92","200054781","9221"
"92060",Le Plessis-Robinson,"92350",29028,"92","200054781","9206"
"92062",Puteaux,"92800",44662,"92","200054781","9213"
"92063",Rueil-Malmaison,"92500",78195,"92","200054781","9222"
"92064",Saint-Cloud,"92210",30193,"92","200054781","9223"
"92071",Sceaux,"92330",19479,"92","200054781","9206"
"92072",Sèvres,"92310",23675,"92","200054781","9205"
"92073",Suresnes,"92150",48620,"92","200054781","9220"
"92075",Vanves,"92170",27846,"92","200054781","9208"
"92076",Vaucresson,"92420",8628,"92","200054781","9223"
"92077",Ville-d'Avray,"92410",11509,"92","200054781","9223"
"92078",Villeneuve-la-Garenne,"92390",24248,"92","200054781","9214"
"93001",Aubervilliers,"93300",86061,"93","200054781","9301"
"93005",Aulnay-sous-Bois,"93600",84662,"93","200054781","9302"
"93006",Bagnolet,"93170",35864,"93","200054781","9303"
"93007",Le Blanc-Mesnil,"93150",55987,"93","200054781","9304"
"93008",Bobigny,"93000",52337,"93","200054781","9305,9395"
"93010",Bondy,"93140",53193,"93","200054781","9306"
"93013",Le Bourget,"93350",16484,"93","200054781","9307"
"93014",Clichy-sous-Bois,"93390",29835,"93","200054781","9311"
"93015",Coubron,"93470",4812,"93","200054781","9320"
"93027",La Courneuve,"93120",42485,"93","200054781","9307"
"93029",Drancy,"93700",70269,"93","200054781","9308,9396"
"93030",Dugny,"93440",10659,"93","200054781","9307"
"93031",Épinay-sur-Seine,"93800",55593,"93","200054781","9309,9397"
"93032",Gagny,"93220",39148,"93","200054781","9310"
"93033",Gournay-sur-Marne,"93460",6861,"93","200054781","9314"
"93039",L'Île-Saint-Denis,"93450",7786,"93","200054781","9318"
"93045",Les Lilas,"93260",22993,"93","200054781","9303"
"93046",Livry-Gargan,"93190",44466,"93","200054781","9311"
"93047",Montfermeil,"93370",26085,"93","200054781","9320"
"93048",Montreuil,"93100",108402,"93","200054781","9312,9313,9398"
"93049",Neuilly-Plaisance,"93360",21177,"93","200054781","9321"
"93050",Neuilly-sur-Marne,"93330",34685,"93","200054781","9310"
"93051",Noisy-le-Grand,"93160",66659,"93","200054781","9314"
"93053",Noisy-le-Sec,"93130",43537,"93","200054781","9305"
"93055",Pantin,"93500",55342,"93","200054781","9315"
"93057",Les Pavillons-sous-Bois,"93320",23695,"93","200054781","9306"
"93059",Pierrefitte-sur-Seine,"93380",29608,"93","200054781","9309"
"93061",Le Pré-Saint-Gervais,"93310",17780,"93","200054781","9315"
"93062",Le Raincy,"93340",14501,"93","200054781","9321"
"93063",Romainville,"93230",26510,"93","200054781","9303"
"93064",Rosny-sous-Bois,"93110",45411,"93","200054781","9312"
"93066",Saint-Denis,"93200,93210",111354,"93","200054781","9316,9317,9399"
"93070",Saint-Ouen,"93400",49664,"93","200054781","9318"
"93071",Sevran,"93270",50629,"93","200054781","9319"
"93072",Stains,"93240",39618,"93","200054781","9317"
"93073",Tremblay-en-France,"93290",35691,"93","200054781","9320"
"93074",Vaujours,"93410",6969,"93","200054781","9320"
"93077",Villemomble,"93250",30051,"93","200054781","9321"
"93078",Villepinte,"93420",36656,"93","200054781","9319"
"93079",Villetaneuse,"93430",13141,"93","200054781","9309"
"94001",Ablon-sur-Seine,"94480",5785,"94","200054781","9415"
"94002",Alfortville,"94140",43886,"94","200054781","9401"
"94003",Arcueil,"94110",21567,"94","200054781","9402"
"94004",Boissy-Saint-Léger,"94470",15812,"94","200054781","9416"
"94011",Bonneuil-sur-Marne,"94380",17452,"94","200054781","9418"
"94015",Bry-sur-Marne,"94360",16717,"94","200054781","9422"
"94016",Cachan,"94230",30208,"94","200054781","9402"
"94017",Champigny-sur-Marne,"94500",77409,"94","200054781","9403,9404,9493"
"94018",Charenton-le-Pont,"94220",30500,"94","200054781","9405"
"94019",Chennevières-sur-Marne,"94430",18396,"94","200054781","9404"
"94021",Chevilly-Larue,"94550",19347,"94","200054781","9419"
"94022",Choisy-le-Roi,"94600",44450,"94","200054781","9406"
"94028",Créteil,"94000",89392,"94","200054781","9407,9408,9494"
"94033",Fontenay-sous-Bois,"94120",53424,"94","200054781","9409"
"94034",Fresnes,"94260",27416,"94","200054781","9410"
"94037",Gentilly,"94250",17442,"94","200054781","9412"
"94038",L'Haÿ-les-Roses,"94240",31189,"94","200054781","9410"
"94041",Ivry-sur-Seine,"94200",60771,"94","200054781","9411"
"94042",Joinville-le-Pont,"94340",18824,"94","200054781","9405"
"94043",Le Kremlin-Bicêtre,"94270",25292,"94","200054781","9412"
"94044",Limeil-Brévannes,"94450",26703,"94","200054781","9421"
"94046",Maisons-Alfort,"94700",55289,"94","200054781","9413"
"94047",Mandres-les-Roses,"94520",4703,"94","200054781","9416"
"94048",Marolles-en-Brie,"94440",4856,"94","200054781","9416"
"94052",Nogent-sur-Marne,"94130",31947,"94","200054781","9414,9495"
"94053",Noiseau,"94880",4680,"94","200054781","9416"
"94054",Orly,"94310",23378,"94","200054781","9415"
"94055",Ormesson-sur-Marne,"94490",10287,"94","200054781","9418"
"94056",Périgny,"94520",2662,"94","200054781","9416"
"94058",Le Perreux-sur-Marne,"94170",33729,"94","200054781","9414"
"94059",Le Plessis-Trévise,"94420",20279,"94","200054781","9422"
"94060",La Queue-en-Brie,"94510",11835,"94","200054781","9416"
"94065",Rungis,"94150",5610,"94","200054781","9419"
"94067",Saint-Mandé,"94160",22731,"94","200054781","9423"
"94068",Saint-Maur-des-Fossés,"94100,94210,94340",74893,"94","200054781","9417,9418,9496"
"94069",Saint-Maurice,"94410",14312,"94","200054781","9405"
"94070",Santeny,"94440",3708,"94","200054781","9416"
"94071",Sucy-en-Brie,"94370",26279,"94","200054781","9418"
"94073",Thiais,"94320",29006,"94","200054781","9419"
"94074",Valenton,"94460",14858,"94","200054781","9421"
"94075",Villecresnes,"94440",9828,"94","200054781","9416"
"94076",Villejuif,"94800",55478,"94","200054781","9420"
"94077",Villeneuve-le-Roi,"94290",21021,"94","200054781","9415"
"94078",Villeneuve-Saint-Georges,"94190",32966,"94","200054781","9421,9497"
"94079",Villiers-sur-Marne,"94350",29226,"94","200054781","9422"
"94080",Vincennes,"94300",49853,"94","200054781","9423,9498"
"94081",Vitry-sur-Seine,"94400",92755,"94","200054781","9424,9425,9499"
